Geographic_Level,Geographic_Name,Demographic_Level,Demographic_Name,Indicator_Label,Indicator_Category_Label,Month_Week,Week_Ending,ND_Weekly_Estimate,CI_Half_width_95pct,n_unweighted,Suppression_Flag,Current_Season_Week_Ending,Influenza_Season,Legend,95 CI (%),Indicator_Category_Label_Sort,Demographic_Level_Sort,Demographic_Name_Sort,Geographic_Sort,Season_Sort,Legend_Sort
State,Kansas,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 3,,34.3,2.51,6851,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Kansas, Overall (18+ years)",31.8 - 36.8,1,1,1,29,3,3290101
State,Kansas,Overall,18+ years,Up-to-date,Yes,November Week 3,,34.3,2.51,6851,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Kansas, Overall (18+ years)",31.8 - 36.8,,1,1,29,3,3290101
State,Kentucky,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,,43.9,15.8598,56,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Kentucky, Overall (18+ years)",28.0 - 59.8,4,1,1,30,3,3300101
State,Kentucky,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,,4.4,1.7214,56,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Kentucky, Overall (18+ years)",2.7 - 6.1,2,1,1,30,3,3300101
State,Indiana,Overall,18+ years,Up-to-date,Yes,November Week 3,,34.3,1.8473,7863,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Indiana, Overall (18+ years)",32.5 - 36.2,,1,1,27,3,3270101
State,Kentucky,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,,14.8,10.0382,56,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Kentucky, Overall (18+ years)",4.7 - 24.8,3,1,1,30,3,3300101
State,Kentucky,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 3,,36.9,5.781,6476,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Kentucky, Overall (18+ years)",31.1 - 42.7,1,1,1,30,3,3300101
State,Kentucky,Overall,18+ years,Up-to-date,Yes,November Week 3,,36.9,5.781,6476,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Kentucky, Overall (18+ years)",31.1 - 42.7,,1,1,30,3,3300101
State,Louisiana,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,,39.6,6.5452,323,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Louisiana, Overall (18+ years)",33.0 - 46.1,4,1,1,31,3,3310101
State,Louisiana,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,,14.5,4.5541,323,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Louisiana, Overall (18+ years)",9.9 - 19.0,2,1,1,31,3,3310101
State,Louisiana,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,,14.9,4.4908,323,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Louisiana, Overall (18+ years)",10.4 - 19.4,3,1,1,31,3,3310101
State,Louisiana,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 3,,31.1,2.4302,8648,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Louisiana, Overall (18+ years)",28.7 - 33.5,1,1,1,31,3,3310101
State,Louisiana,Overall,18+ years,Up-to-date,Yes,November Week 3,,31.1,2.4302,8648,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Louisiana, Overall (18+ years)",28.7 - 33.5,,1,1,31,3,3310101
State,Maine,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,,29,4.1842,694,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Maine, Overall (18+ years)",24.8 - 33.2,4,1,1,32,3,3320101
State,Maine,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,,14.7,3.1164,694,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Maine, Overall (18+ years)",11.6 - 17.8,2,1,1,32,3,3320101
State,Maine,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,,11.9,2.9736,694,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Maine, Overall (18+ years)",8.9 - 14.9,3,1,1,32,3,3320101
State,Maine,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 3,,44.4,2.1034,10456,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Maine, Overall (18+ years)",42.3 - 46.5,1,1,1,32,3,3320101
State,Maine,Overall,18+ years,Up-to-date,Yes,November Week 3,,44.4,2.1034,10456,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Maine, Overall (18+ years)",42.3 - 46.5,,1,1,32,3,3320101
State,Maryland,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,,12.9,5.2645,261,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Maryland, Overall (18+ years)",7.7 - 18.2,2,1,1,33,3,3330101
State,Maryland,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,,14.2,6.2067,261,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Maryland, Overall (18+ years)",8.0 - 20.4,3,1,1,33,3,3330101
State,Maryland,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 3,,45.5,4.1804,6977,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Maryland, Overall (18+ years)",41.3 - 49.7,1,1,1,33,3,3330101
State,Maryland,Overall,18+ years,Up-to-date,Yes,November Week 3,,45.5,4.1804,6977,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Maryland, Overall (18+ years)",41.3 - 49.7,,1,1,33,3,3330101
State,Massachusetts,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,,24.3,4.6563,575,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Massachusetts, Overall (18+ years)",19.6 - 28.9,4,1,1,34,3,3340101
State,Massachusetts,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,,12.6,3.0902,575,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Massachusetts, Overall (18+ years)",9.6 - 15.7,2,1,1,34,3,3340101
State,Massachusetts,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,,17,3.9848,575,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Massachusetts, Overall (18+ years)",13.1 - 21.0,3,1,1,34,3,3340101
State,Massachusetts,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 3,,46.1,2.092,10132,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Massachusetts, Overall (18+ years)",44.0 - 48.2,1,1,1,34,3,3340101
State,Massachusetts,Overall,18+ years,Up-to-date,Yes,November Week 3,,46.1,2.092,10132,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Massachusetts, Overall (18+ years)",44.0 - 48.2,,1,1,34,3,3340101
State,Michigan,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,,20.3,11.7923,88,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Michigan, Overall (18+ years)",8.6 - 32.1,4,1,1,35,3,3350101
State,Michigan,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,,23,15.7576,88,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Michigan, Overall (18+ years)",7.2 - 38.7,2,1,1,35,3,3350101
State,Michigan,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 3,,34.6,2.4392,4260,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Michigan, Overall (18+ years)",32.1 - 37.0,1,1,1,35,3,3350101
State,Michigan,Overall,18+ years,Up-to-date,Yes,November Week 3,,34.6,2.4392,4260,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Michigan, Overall (18+ years)",32.1 - 37.0,,1,1,35,3,3350101
State,Minnesota,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,,24.9,6.1339,278,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Minnesota, Overall (18+ years)",18.8 - 31.1,4,1,1,36,3,3360101
State,Minnesota,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,,16.2,5.3662,278,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Minnesota, Overall (18+ years)",10.9 - 21.6,2,1,1,36,3,3360101
State,Minnesota,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,,16.8,5.5213,278,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Minnesota, Overall (18+ years)",11.2 - 22.3,3,1,1,36,3,3360101
State,Minnesota,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 3,,42.1,2.555,7886,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Minnesota, Overall (18+ years)",39.5 - 44.6,1,1,1,36,3,3360101
State,Minnesota,Overall,18+ years,Up-to-date,Yes,November Week 3,,42.1,2.555,7886,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Minnesota, Overall (18+ years)",39.5 - 44.6,,1,1,36,3,3360101
State,Mississippi,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,,44.9,12.1319,73,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Mississippi, Overall (18+ years)",32.7 - 57.0,4,1,1,37,3,3370101
State,Mississippi,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,,10.8,8.0783,73,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Mississippi, Overall (18+ years)",2.8 - 18.9,2,1,1,37,3,3370101
State,Mississippi,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,,12.7,8.6191,73,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Mississippi, Overall (18+ years)",4.1 - 21.3,3,1,1,37,3,3370101
State,Mississippi,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 3,,31.6,5.8897,5799,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Mississippi, Overall (18+ years)",25.7 - 37.5,1,1,1,37,3,3370101
State,Mississippi,Overall,18+ years,Up-to-date,Yes,November Week 3,,31.6,5.8897,5799,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Mississippi, Overall (18+ years)",25.7 - 37.5,,1,1,37,3,3370101
State,Missouri,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,,26.1,18.5585,33,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Missouri, Overall (18+ years)",7.5 - 44.6,4,1,1,38,3,3380101
State,Missouri,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,,16.6,17.791,33,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Missouri, Overall (18+ years)",0.0 - 34.4,2,1,1,38,3,3380101
State,Missouri,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,,22.8,14.2039,33,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Missouri, Overall (18+ years)",8.6 - 37.0,3,1,1,38,3,3380101
State,Missouri,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 3,,34.6,2.1392,4625,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Missouri, Overall (18+ years)",32.4 - 36.7,1,1,1,38,3,3380101
State,Missouri,Overall,18+ years,Up-to-date,Yes,November Week 3,,34.6,2.1392,4625,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Missouri, Overall (18+ years)",32.4 - 36.7,,1,1,38,3,3380101
State,Montana,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,,36.3,4.7221,479,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Montana, Overall (18+ years)",31.6 - 41.0,4,1,1,39,3,3390101
State,Montana,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,,12.3,3.0375,479,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Montana, Overall (18+ years)",9.2 - 15.3,2,1,1,39,3,3390101
State,Montana,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,,17.5,4.0158,479,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Montana, Overall (18+ years)",13.5 - 21.5,3,1,1,39,3,3390101
State,Montana,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 3,,33.9,1.8339,8958,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Montana, Overall (18+ years)",32.1 - 35.7,1,1,1,39,3,3390101
State,Montana,Overall,18+ years,Up-to-date,Yes,November Week 3,,33.9,1.8339,8958,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Montana, Overall (18+ years)",32.1 - 35.7,,1,1,39,3,3390101
State,Nebraska,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,,30.6,8.3704,152,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Nebraska, Overall (18+ years)",22.2 - 38.9,4,1,1,40,3,3400101
State,Nebraska,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,,10.9,6.2335,152,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Nebraska, Overall (18+ years)",4.7 - 17.1,2,1,1,40,3,3400101
State,Nebraska,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,,21.9,7.9441,152,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Nebraska, Overall (18+ years)",14.0 - 29.9,3,1,1,40,3,3400101
State,Nebraska,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 3,,36.6,2.1546,4931,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Nebraska, Overall (18+ years)",34.4 - 38.7,1,1,1,40,3,3400101
State,Nebraska,Overall,18+ years,Up-to-date,Yes,November Week 3,,36.6,2.1546,4931,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Nebraska, Overall (18+ years)",34.4 - 38.7,,1,1,40,3,3400101
State,Nevada,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,,38,6.4595,313,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Nevada, Overall (18+ years)",31.5 - 44.5,4,1,1,41,3,3410101
State,Nevada,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,,13.3,4.6954,313,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Nevada, Overall (18+ years)",8.6 - 18.0,2,1,1,41,3,3410101
State,Nevada,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,,19.1,5.0492,313,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Nevada, Overall (18+ years)",14.0 - 24.1,3,1,1,41,3,3410101
State,Nevada,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 3,,29.6,1.8096,8235,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Nevada, Overall (18+ years)",27.8 - 31.4,1,1,1,41,3,3410101
State,Nevada,Overall,18+ years,Up-to-date,Yes,November Week 3,,29.6,1.8096,8235,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, Nevada, Overall (18+ years)",27.8 - 31.4,,1,1,41,3,3410101
State,New Hampshire,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,,29.5,4.7215,587,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, New Hampshire, Overall (18+ years)",24.8 - 34.2,4,1,1,42,3,3420101
State,New Hampshire,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,,14.9,3.8297,587,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, New Hampshire, Overall (18+ years)",11.0 - 18.7,2,1,1,42,3,3420101
State,New Hampshire,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,,13.6,3.5761,587,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, New Hampshire, Overall (18+ years)",10.0 - 17.1,3,1,1,42,3,3420101
State,New Hampshire,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 3,,42.1,1.8815,10744,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, New Hampshire, Overall (18+ years)",40.2 - 44.0,1,1,1,42,3,3420101
State,New Hampshire,Overall,18+ years,Up-to-date,Yes,November Week 3,,42.1,1.8815,10744,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, New Hampshire, Overall (18+ years)",40.2 - 44.0,,1,1,42,3,3420101
State,New Jersey,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,,29.6,4.7424,512,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, New Jersey, Overall (18+ years)",24.9 - 34.4,4,1,1,43,3,3430101
State,New Jersey,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,,12.5,3.3204,512,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, New Jersey, Overall (18+ years)",9.2 - 15.8,2,1,1,43,3,3430101
State,New Jersey,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,,19.7,4.279,512,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, New Jersey, Overall (18+ years)",15.4 - 24.0,3,1,1,43,3,3430101
State,New Jersey,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 3,,38.2,1.936,9133,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, New Jersey, Overall (18+ years)",36.3 - 40.1,1,1,1,43,3,3430101
State,New Jersey,Overall,18+ years,Up-to-date,Yes,November Week 3,,38.2,1.936,9133,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, New Jersey, Overall (18+ years)",36.3 - 40.1,,1,1,43,3,3430101
State,New Mexico,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,,30,6.4391,262,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, New Mexico, Overall (18+ years)",23.6 - 36.5,4,1,1,44,3,3440101
State,New Mexico,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,,13.5,4.6679,262,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, New Mexico, Overall (18+ years)",8.8 - 18.2,2,1,1,44,3,3440101
State,New Mexico,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,,21.9,6.0072,262,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, New Mexico, Overall (18+ years)",15.9 - 27.9,3,1,1,44,3,3440101
State,New Mexico,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 3,,34.6,2.066,8402,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, New Mexico, Overall (18+ years)",32.5 - 36.7,1,1,1,44,3,3440101
State,New Mexico,Overall,18+ years,Up-to-date,Yes,November Week 3,,34.6,2.066,8402,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, New Mexico, Overall (18+ years)",32.5 - 36.7,,1,1,44,3,3440101
State,New York,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,,26.7,4.71,620,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, New York, Overall (18+ years)",22.0 - 31.4,4,1,1,45,3,3450101
State,New York,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,,14.4,3.4295,620,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, New York, Overall (18+ years)",11.0 - 17.8,2,1,1,45,3,3450101
State,New York,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,,22,4.7348,620,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, New York, Overall (18+ years)",17.2 - 26.7,3,1,1,45,3,3450101
State,New York,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 3,,36.9,2.0901,13643,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, New York, Overall (18+ years)",34.8 - 39.0,1,1,1,45,3,3450101
State,New York,Overall,18+ years,Up-to-date,Yes,November Week 3,,36.9,2.0901,13643,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, New York, Overall (18+ years)",34.8 - 39.0,,1,1,45,3,3450101
State,North Carolina,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,,38.9,13.2381,89,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, North Carolina, Overall (18+ years)",25.6 - 52.1,4,1,1,46,3,3460101
State,North Carolina,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,,9.9,4.2803,89,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, North Carolina, Overall (18+ years)",5.6 - 14.2,2,1,1,46,3,3460101
State,North Carolina,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,,13.7,9.1282,89,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, North Carolina, Overall (18+ years)",4.6 - 22.9,3,1,1,46,3,3460101
State,North Carolina,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 3,,37.5,3.4287,9634,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, North Carolina, Overall (18+ years)",34.0 - 40.9,1,1,1,46,3,3460101
State,North Carolina,Overall,18+ years,Up-to-date,Yes,November Week 3,,37.5,3.4287,9634,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, North Carolina, Overall (18+ years)",34.0 - 40.9,,1,1,46,3,3460101
