Geography_Name,Geography_Level,Demographic_Level,Demographic_Name,Indicator_Label,Indicator Category Label,Influenza_Season,Month_Week,Week_Ending,Current_Season_Week_Ending_Label,Point_Estimate,CI_HalfWidth,n_unweighted,n_weighted,Suppression_Flag,Legend_Label,95 CI (%),Indicator_Category_Label_Sort,Demographic_Level_Sort_Order,Demographic_Name_Sort_Order,geography_name_order,geography_level_sort_order,Season_Sort,Legend_Sort
National,National,Mother's Education,Some college,Up-to-date,Yes,2023-2024,November Week 3,2023-11-18,2023-11-18,0.288,1.3204,25309,15836613,0,"2023-2024, National. Mother's Education: Some college",27.4 - 30.1,,3,12,1,1,1,1010312
National,National,Overall,Overall,4-level vaccination and intent,Received a vaccination,2023-2024,November Week 3,2023-11-18,2023-11-18,0.378,0.806,114521,70511939,0,"2023-2024, National. Overall (6 months-17 years)",37.0 - 38.6,1,1,1,1,1,1,1010101
National,National,Overall,Overall,Up-to-date,Yes,2023-2024,November Week 3,2023-11-18,2023-11-18,0.378,0.806,114521,70511939,0,"2023-2024, National. Overall (6 months-17 years)",37.0 - 38.6,,1,1,1,1,1,1010101
National,National,Poverty Status,"Above Poverty, Income < $75k",4-level vaccination and intent,Received a vaccination,2023-2024,November Week 3,2023-11-18,2023-11-18,0.307,1.4855,26084,16679180,0,"2023-2024, National. Poverty Status: Above Poverty, Income < $75k",29.3 - 32.2,1,4,15,1,1,1,1010415
National,National,Poverty Status,"Above Poverty, Income < $75k",Up-to-date,Yes,2023-2024,November Week 3,2023-11-18,2023-11-18,0.307,1.4855,26084,16679180,0,"2023-2024, National. Poverty Status: Above Poverty, Income < $75k",29.3 - 32.2,,4,15,1,1,1,1010415
National,National,Poverty Status,"Above Poverty, Income >= $75k",4-level vaccination and intent,Received a vaccination,2023-2024,November Week 3,2023-11-18,2023-11-18,0.433,1.2477,59541,33892667,0,"2023-2024, National. Poverty Status: Above Poverty, Income >= $75k",42.1 - 44.5,1,4,14,1,1,1,1010414
National,National,Poverty Status,"Above Poverty, Income >= $75k",Up-to-date,Yes,2023-2024,November Week 3,2023-11-18,2023-11-18,0.433,1.2477,59541,33892667,0,"2023-2024, National. Poverty Status: Above Poverty, Income >= $75k",42.1 - 44.5,,4,14,1,1,1,1010414
National,National,Poverty Status,Below Poverty,4-level vaccination and intent,Received a vaccination,2023-2024,November Week 3,2023-11-18,2023-11-18,0.32,1.5942,14596,10624993,0,"2023-2024, National. Poverty Status: Below Poverty",30.4 - 33.6,1,4,16,1,1,1,1010416
National,National,Poverty Status,Poverty Status Unknown,4-level vaccination and intent,Received a vaccination,2023-2024,November Week 3,2023-11-18,2023-11-18,0.339,1.9012,14300,9315100,0,"2023-2024, National. Poverty Status: Poverty Status Unknown",32.0 - 35.8,1,4,17,1,1,1,1010417
National,National,Poverty Status,Poverty Status Unknown,Up-to-date,Yes,2023-2024,November Week 3,2023-11-18,2023-11-18,0.339,1.9012,14300,9315100,0,"2023-2024, National. Poverty Status: Poverty Status Unknown",32.0 - 35.8,,4,17,1,1,1,1010417
National,National,Poverty Status,Below Poverty,Up-to-date,Yes,2023-2024,November Week 3,2023-11-18,2023-11-18,0.32,1.5942,14596,10624993,0,"2023-2024, National. Poverty Status: Below Poverty",30.4 - 33.6,,4,16,1,1,1,1010416
National,National,Race/Ethnicity,"Black, Non-Hispanic",4-level vaccination and intent,Received a vaccination,2023-2024,November Week 3,2023-11-18,2023-11-18,0.315,1.6852,11086,9799285,0,"2023-2024, National. Race/Ethnicity: Black, Non-Hispanic",29.8 - 33.2,1,5,18,1,1,1,1010518
National,National,Race/Ethnicity,Hispanic,4-level vaccination and intent,Received a vaccination,2023-2024,November Week 3,2023-11-18,2023-11-18,0.374,1.514,24935,18255046,0,"2023-2024, National. Race/Ethnicity: Hispanic",35.9 - 39.0,1,5,19,1,1,1,1010519
National,National,Race/Ethnicity,Hispanic,Up-to-date,Yes,2023-2024,November Week 3,2023-11-18,2023-11-18,0.374,1.514,24935,18255046,0,"2023-2024, National. Race/Ethnicity: Hispanic",35.9 - 39.0,,5,19,1,1,1,1010519
National,National,Race/Ethnicity,"Black, Non-Hispanic",Up-to-date,Yes,2023-2024,November Week 3,2023-11-18,2023-11-18,0.315,1.6852,11086,9799285,0,"2023-2024, National. Race/Ethnicity: Black, Non-Hispanic",29.8 - 33.2,,5,18,1,1,1,1010518
National,National,Race/Ethnicity,"Other, Non-Hispanic",4-level vaccination and intent,Received a vaccination,2023-2024,November Week 3,2023-11-18,2023-11-18,0.395,1.9568,16515,7986790,0,"2023-2024, National. Race/Ethnicity: Other, Non-Hispanic",37.5 - 41.4,1,5,21,1,1,1,1010521
National,National,Race/Ethnicity,"Other, Non-Hispanic",Up-to-date,Yes,2023-2024,November Week 3,2023-11-18,2023-11-18,0.395,1.9568,16515,7986790,0,"2023-2024, National. Race/Ethnicity: Other, Non-Hispanic",37.5 - 41.4,,5,21,1,1,1,1010521
National,National,Race/Ethnicity,"White, Non-Hispanic",4-level vaccination and intent,Received a vaccination,2023-2024,November Week 3,2023-11-18,2023-11-18,0.39,1.2326,61985,34470818,0,"2023-2024, National. Race/Ethnicity: White, Non-Hispanic",37.8 - 40.2,1,5,20,1,1,1,1010520
National,National,Race/Ethnicity,"White, Non-Hispanic",Up-to-date,Yes,2023-2024,November Week 3,2023-11-18,2023-11-18,0.39,1.2326,61985,34470818,0,"2023-2024, National. Race/Ethnicity: White, Non-Hispanic",37.8 - 40.2,,5,20,1,1,1,1010520
National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Received a vaccination,2023-2024,November Week 3,2023-11-18,2023-11-18,0.261,1.3464,19327,8082884,0,"2023-2024, National. Urbanicity: Rural (Non-MSA)",24.8 - 27.4,1,6,22,1,1,1,1010622
National,National,Urbanicity,Rural (Non-MSA),Up-to-date,Yes,2023-2024,November Week 3,2023-11-18,2023-11-18,0.261,1.3464,19327,8082884,0,"2023-2024, National. Urbanicity: Rural (Non-MSA)",24.8 - 27.4,,6,22,1,1,1,1010622
National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Received a vaccination,2023-2024,November Week 3,2023-11-18,2023-11-18,0.386,1.1815,56246,38928260,0,"2023-2024, National. Urbanicity: Suburban (MSA Non-Principal City)",37.4 - 39.8,1,6,23,1,1,1,1010623
National,National,Urbanicity,Suburban (MSA Non-Principal City),Up-to-date,Yes,2023-2024,November Week 3,2023-11-18,2023-11-18,0.386,1.1815,56246,38928260,0,"2023-2024, National. Urbanicity: Suburban (MSA Non-Principal City)",37.4 - 39.8,,6,23,1,1,1,1010623
National,National,Urbanicity,Urban (MSA Principal City),4-level vaccination and intent,Received a vaccination,2023-2024,November Week 3,2023-11-18,2023-11-18,0.406,1.3159,38948,23500795,0,"2023-2024, National. Urbanicity: Urban MSA Principal City",39.3 - 41.9,1,6,24,1,1,1,1010624
National,National,Urbanicity,Urban (MSA Principal City),Up-to-date,Yes,2023-2024,November Week 3,2023-11-18,2023-11-18,0.406,1.3159,38948,23500795,0,"2023-2024, National. Urbanicity: Urban MSA Principal City",39.3 - 41.9,,6,24,1,1,1,1010624
Region 1,Region,Overall,Overall,4-level vaccination and intent,Received a vaccination,2023-2024,November Week 3,2023-11-18,2023-11-18,0.489,2.7435,9929,2814403,0,"2023-2024, Region 1. Overall (6 months-17 years)",46.1 - 51.6,1,1,1,2,2,1,1020101
Region 10,Region,Overall,Overall,4-level vaccination and intent,Received a vaccination,2023-2024,November Week 3,2023-11-18,2023-11-18,0.355,2.4893,5856,3007738,0,"2023-2024, Region 10. Overall (6 months-17 years)",33.0 - 38.0,1,1,1,11,2,1,1110101
Region 10,Region,Overall,Overall,Up-to-date,Yes,2023-2024,November Week 3,2023-11-18,2023-11-18,0.355,2.4893,5856,3007738,0,"2023-2024, Region 10. Overall (6 months-17 years)",33.0 - 38.0,,1,1,11,2,1,1110101
Region 1,Region,Overall,Overall,Up-to-date,Yes,2023-2024,November Week 3,2023-11-18,2023-11-18,0.489,2.7435,9929,2814403,0,"2023-2024, Region 1. Overall (6 months-17 years)",46.1 - 51.6,,1,1,2,2,1,1020101
Region 2,Region,Overall,Overall,4-level vaccination and intent,Received a vaccination,2023-2024,November Week 3,2023-11-18,2023-11-18,0.429,2.3477,6922,5817415,0,"2023-2024, Region 2. Overall (6 months-17 years)",40.6 - 45.3,1,1,1,3,2,1,1030101
Region 2,Region,Overall,Overall,Up-to-date,Yes,2023-2024,November Week 3,2023-11-18,2023-11-18,0.429,2.3477,6922,5817415,0,"2023-2024, Region 2. Overall (6 months-17 years)",40.6 - 45.3,,1,1,3,2,1,1030101
Region 3,Region,Overall,Overall,4-level vaccination and intent,Received a vaccination,2023-2024,November Week 3,2023-11-18,2023-11-18,0.429,1.7318,18514,6355558,0,"2023-2024, Region 3. Overall (6 months-17 years)",41.1 - 44.6,1,1,1,4,2,1,1040101
Region 3,Region,Overall,Overall,Up-to-date,Yes,2023-2024,November Week 3,2023-11-18,2023-11-18,0.429,1.7318,18514,6355558,0,"2023-2024, Region 3. Overall (6 months-17 years)",41.1 - 44.6,,1,1,4,2,1,1040101
Region 4,Region,Overall,Overall,4-level vaccination and intent,Received a vaccination,2023-2024,November Week 3,2023-11-18,2023-11-18,0.33,1.9993,16159,14176394,0,"2023-2024, Region 4. Overall (6 months-17 years)",31.0 - 35.0,1,1,1,5,2,1,1050101
Region 4,Region,Overall,Overall,Up-to-date,Yes,2023-2024,November Week 3,2023-11-18,2023-11-18,0.33,1.9993,16159,14176394,0,"2023-2024, Region 4. Overall (6 months-17 years)",31.0 - 35.0,,1,1,5,2,1,1050101
Region 5,Region,Overall,Overall,4-level vaccination and intent,Received a vaccination,2023-2024,November Week 3,2023-11-18,2023-11-18,0.364,1.7068,13909,11180421,0,"2023-2024, Region 5. Overall (6 months-17 years)",34.7 - 38.1,1,1,1,6,2,1,1060101
Region 5,Region,Overall,Overall,Up-to-date,Yes,2023-2024,November Week 3,2023-11-18,2023-11-18,0.364,1.7068,13909,11180421,0,"2023-2024, Region 5. Overall (6 months-17 years)",34.7 - 38.1,,1,1,6,2,1,1060101
Region 6,Region,Overall,Overall,4-level vaccination and intent,Received a vaccination,2023-2024,November Week 3,2023-11-18,2023-11-18,0.337,1.5021,16853,10344881,0,"2023-2024, Region 6. Overall (6 months-17 years)",32.2 - 35.2,1,1,1,7,2,1,1070101
Region 6,Region,Overall,Overall,Up-to-date,Yes,2023-2024,November Week 3,2023-11-18,2023-11-18,0.337,1.5021,16853,10344881,0,"2023-2024, Region 6. Overall (6 months-17 years)",32.2 - 35.2,,1,1,7,2,1,1070101
Region 7,Region,Overall,Overall,4-level vaccination and intent,Received a vaccination,2023-2024,November Week 3,2023-11-18,2023-11-18,0.376,3.0386,6617,3174449,0,"2023-2024, Region 7. Overall (6 months-17 years)",34.6 - 40.7,1,1,1,8,2,1,1080101
Region 7,Region,Overall,Overall,Up-to-date,Yes,2023-2024,November Week 3,2023-11-18,2023-11-18,0.376,3.0386,6617,3174449,0,"2023-2024, Region 7. Overall (6 months-17 years)",34.6 - 40.7,,1,1,8,2,1,1080101
Region 8,Region,Overall,Overall,4-level vaccination and intent,Received a vaccination,2023-2024,November Week 3,2023-11-18,2023-11-18,0.365,2.0445,10424,2838775,0,"2023-2024, Region 8. Overall (6 months-17 years)",34.4 - 38.5,1,1,1,9,2,1,1090101
Region 8,Region,Overall,Overall,Up-to-date,Yes,2023-2024,November Week 3,2023-11-18,2023-11-18,0.365,2.0445,10424,2838775,0,"2023-2024, Region 8. Overall (6 months-17 years)",34.4 - 38.5,,1,1,9,2,1,1090101
Region 9,Region,Overall,Overall,4-level vaccination and intent,Received a vaccination,2023-2024,November Week 3,2023-11-18,2023-11-18,0.388,2.8667,9338,10801906,0,"2023-2024, Region 9. Overall (6 months-17 years)",35.9 - 41.6,1,1,1,10,2,1,1100101
Region 9,Region,Overall,Overall,Up-to-date,Yes,2023-2024,November Week 3,2023-11-18,2023-11-18,0.388,2.8667,9338,10801906,0,"2023-2024, Region 9. Overall (6 months-17 years)",35.9 - 41.6,,1,1,10,2,1,1100101
Alabama,State,Overall,Overall,4-level vaccination and intent,Received a vaccination,2023-2024,November Week 3,2023-11-18,2023-11-18,0.326,3.4246,2380,1947006,0,"2023-2024, Alabama. Overall (6 months-17 years)",29.2 - 36.0,1,1,1,12,3,1,1120101
Alabama,State,Overall,Overall,Up-to-date,Yes,2023-2024,November Week 3,2023-11-18,2023-11-18,0.326,3.4246,2380,1947006,0,"2023-2024, Alabama. Overall (6 months-17 years)",29.2 - 36.0,,1,1,12,3,1,1120101
Alaska,State,Overall,Overall,4-level vaccination and intent,Received a vaccination,2023-2024,November Week 3,2023-11-18,2023-11-18,0.318,4.7728,1236,141133,0,"2023-2024, Alaska. Overall (6 months-17 years)",27.0 - 36.6,1,1,1,13,3,1,1130101
Alaska,State,Overall,Overall,Up-to-date,Yes,2023-2024,November Week 3,2023-11-18,2023-11-18,0.318,4.7728,1236,141133,0,"2023-2024, Alaska. Overall (6 months-17 years)",27.0 - 36.6,,1,1,13,3,1,1130101
Arizona,State,Overall,Overall,4-level vaccination and intent,Received a vaccination,2023-2024,November Week 3,2023-11-18,2023-11-18,0.332,3.4552,2159,1883767,0,"2023-2024, Arizona. Overall (6 months-17 years)",29.7 - 36.6,1,1,1,14,3,1,1140101
Arizona,State,Overall,Overall,Up-to-date,Yes,2023-2024,November Week 3,2023-11-18,2023-11-18,0.332,3.4552,2159,1883767,0,"2023-2024, Arizona. Overall (6 months-17 years)",29.7 - 36.6,,1,1,14,3,1,1140101
Arkansas,State,Overall,Overall,4-level vaccination and intent,Received a vaccination,2023-2024,November Week 3,2023-11-18,2023-11-18,0.329,4.6482,1844,552989,0,"2023-2024, Arkansas. Overall (6 months-17 years)",28.2 - 37.5,1,1,1,15,3,1,1150101
Arkansas,State,Overall,Overall,Up-to-date,Yes,2023-2024,November Week 3,2023-11-18,2023-11-18,0.329,4.6482,1844,552989,0,"2023-2024, Arkansas. Overall (6 months-17 years)",28.2 - 37.5,,1,1,15,3,1,1150101
California,State,Overall,Overall,4-level vaccination and intent,Received a vaccination,2023-2024,November Week 3,2023-11-18,2023-11-18,0.423,3.9824,2919,8191122,0,"2023-2024, California. Overall (6 months-17 years)",38.3 - 46.2,1,1,1,16,3,1,1160101
California,State,Overall,Overall,Up-to-date,Yes,2023-2024,November Week 3,2023-11-18,2023-11-18,0.423,3.9824,2919,8191122,0,"2023-2024, California. Overall (6 months-17 years)",38.3 - 46.2,,1,1,16,3,1,1160101
Colorado,State,Overall,Overall,4-level vaccination and intent,Received a vaccination,2023-2024,November Week 3,2023-11-18,2023-11-18,0.412,3.2468,2252,1898401,0,"2023-2024, Colorado. Overall (6 months-17 years)",37.9 - 44.4,1,1,1,17,3,1,1170101
Colorado,State,Overall,Overall,Up-to-date,Yes,2023-2024,November Week 3,2023-11-18,2023-11-18,0.412,3.2468,2252,1898401,0,"2023-2024, Colorado. Overall (6 months-17 years)",37.9 - 44.4,,1,1,17,3,1,1170101
Connecticut,State,Overall,Overall,4-level vaccination and intent,Received a vaccination,2023-2024,November Week 3,2023-11-18,2023-11-18,0.486,5.6027,1287,172149,0,"2023-2024, Connecticut. Overall (6 months-17 years)",43.0 - 54.2,1,1,1,18,3,1,1180101
Connecticut,State,Overall,Overall,Up-to-date,Yes,2023-2024,November Week 3,2023-11-18,2023-11-18,0.486,5.6027,1287,172149,0,"2023-2024, Connecticut. Overall (6 months-17 years)",43.0 - 54.2,,1,1,18,3,1,1180101
Delaware,State,Overall,Overall,4-level vaccination and intent,Received a vaccination,2023-2024,November Week 3,2023-11-18,2023-11-18,0.432,4.7576,1727,198461,0,"2023-2024, Delaware. Overall (6 months-17 years)",38.4 - 47.9,1,1,1,19,3,1,1190101
Delaware,State,Overall,Overall,Up-to-date,Yes,2023-2024,November Week 3,2023-11-18,2023-11-18,0.432,4.7576,1727,198461,0,"2023-2024, Delaware. Overall (6 months-17 years)",38.4 - 47.9,,1,1,19,3,1,1190101
District of Columbia,State,Overall,Overall,4-level vaccination and intent,Received a vaccination,2023-2024,November Week 3,2023-11-18,2023-11-18,0.523,3.8489,2884,201881,0,"2023-2024, District of Columbia. Overall (6 months-17 years)",48.4 - 56.1,1,1,1,20,3,1,1200101
District of Columbia,State,Overall,Overall,Up-to-date,Yes,2023-2024,November Week 3,2023-11-18,2023-11-18,0.523,3.8489,2884,201881,0,"2023-2024, District of Columbia. Overall (6 months-17 years)",48.4 - 56.1,,1,1,20,3,1,1200101
Florida,State,Overall,Overall,4-level vaccination and intent,Received a vaccination,2023-2024,November Week 3,2023-11-18,2023-11-18,0.322,3.2749,1933,2835532,0,"2023-2024, Florida. Overall (6 months-17 years)",28.9 - 35.5,1,1,1,21,3,1,1210101
Georgia,State,Overall,Overall,4-level vaccination and intent,Received a vaccination,2023-2024,November Week 3,2023-11-18,2023-11-18,0.311,4.362,1740,2209437,0,"2023-2024, Georgia. Overall (6 months-17 years)",26.7 - 35.4,1,1,1,22,3,1,1220101
Georgia,State,Overall,Overall,Up-to-date,Yes,2023-2024,November Week 3,2023-11-18,2023-11-18,0.311,4.362,1740,2209437,0,"2023-2024, Georgia. Overall (6 months-17 years)",26.7 - 35.4,,1,1,22,3,1,1220101
Florida,State,Overall,Overall,Up-to-date,Yes,2023-2024,November Week 3,2023-11-18,2023-11-18,0.322,3.2749,1933,2835532,0,"2023-2024, Florida. Overall (6 months-17 years)",28.9 - 35.5,,1,1,21,3,1,1210101
Hawaii,State,Overall,Overall,4-level vaccination and intent,Received a vaccination,2023-2024,November Week 3,2023-11-18,2023-11-18,0.354,3.4591,2226,274634,0,"2023-2024, Hawaii. Overall (6 months-17 years)",32.0 - 38.9,1,1,1,24,3,1,1240101
Hawaii,State,Overall,Overall,Up-to-date,Yes,2023-2024,November Week 3,2023-11-18,2023-11-18,0.354,3.4591,2226,274634,0,"2023-2024, Hawaii. Overall (6 months-17 years)",32.0 - 38.9,,1,1,24,3,1,1240101
Idaho,State,Overall,Overall,4-level vaccination and intent,Received a vaccination,2023-2024,November Week 3,2023-11-18,2023-11-18,0.272,4.2494,1264,324818,0,"2023-2024, Idaho. Overall (6 months-17 years)",23.0 - 31.5,1,1,1,25,3,1,1250101
Idaho,State,Overall,Overall,Up-to-date,Yes,2023-2024,November Week 3,2023-11-18,2023-11-18,0.272,4.2494,1264,324818,0,"2023-2024, Idaho. Overall (6 months-17 years)",23.0 - 31.5,,1,1,25,3,1,1250101
Illinois,State,Overall,Overall,4-level vaccination and intent,Received a vaccination,2023-2024,November Week 3,2023-11-18,2023-11-18,0.382,2.7394,4901,3362388,0,"2023-2024, Illinois. Overall (6 months-17 years)",35.5 - 41.0,1,1,1,26,3,1,1260101
Illinois,State,Overall,Overall,Up-to-date,Yes,2023-2024,November Week 3,2023-11-18,2023-11-18,0.382,2.7394,4901,3362388,0,"2023-2024, Illinois. Overall (6 months-17 years)",35.5 - 41.0,,1,1,26,3,1,1260101
Indiana,State,Overall,Overall,4-level vaccination and intent,Received a vaccination,2023-2024,November Week 3,2023-11-18,2023-11-18,0.32,3.3797,1721,3054833,0,"2023-2024, Indiana. Overall (6 months-17 years)",28.6 - 35.4,1,1,1,27,3,1,1270101
Indiana,State,Overall,Overall,Up-to-date,Yes,2023-2024,November Week 3,2023-11-18,2023-11-18,0.32,3.3797,1721,3054833,0,"2023-2024, Indiana. Overall (6 months-17 years)",28.6 - 35.4,,1,1,27,3,1,1270101
Iowa,State,Overall,Overall,4-level vaccination and intent,Received a vaccination,2023-2024,November Week 3,2023-11-18,2023-11-18,0.351,4.4854,1180,727819,0,"2023-2024, Iowa. Overall (6 months-17 years)",30.7 - 39.6,1,1,1,28,3,1,1280101
Iowa,State,Overall,Overall,Up-to-date,Yes,2023-2024,November Week 3,2023-11-18,2023-11-18,0.351,4.4854,1180,727819,0,"2023-2024, Iowa. Overall (6 months-17 years)",30.7 - 39.6,,1,1,28,3,1,1280101
Kansas,State,Overall,Overall,4-level vaccination and intent,Received a vaccination,2023-2024,November Week 3,2023-11-18,2023-11-18,0.338,3.4778,2610,353168,0,"2023-2024, Kansas. Overall (6 months-17 years)",30.3 - 37.3,1,1,1,29,3,1,1290101
Kansas,State,Overall,Overall,Up-to-date,Yes,2023-2024,November Week 3,2023-11-18,2023-11-18,0.338,3.4778,2610,353168,0,"2023-2024, Kansas. Overall (6 months-17 years)",30.3 - 37.3,,1,1,29,3,1,1290101
Kentucky,State,Overall,Overall,4-level vaccination and intent,Received a vaccination,2023-2024,November Week 3,2023-11-18,2023-11-18,0.333,3.3915,1980,951740,0,"2023-2024, Kentucky. Overall (6 months-17 years)",29.9 - 36.7,1,1,1,30,3,1,1300101
Kentucky,State,Overall,Overall,Up-to-date,Yes,2023-2024,November Week 3,2023-11-18,2023-11-18,0.333,3.3915,1980,951740,0,"2023-2024, Kentucky. Overall (6 months-17 years)",29.9 - 36.7,,1,1,30,3,1,1300101
Louisiana,State,Overall,Overall,4-level vaccination and intent,Received a vaccination,2023-2024,November Week 3,2023-11-18,2023-11-18,0.293,3.5771,2794,1511435,0,"2023-2024, Louisiana. Overall (6 months-17 years)",25.8 - 32.9,1,1,1,31,3,1,1310101
